"Data;Último;Var%";
"13.5.2014;53.907;-0,27%";
"13.5.2013;54.448;-1,2%";
"13.5.2011;63.235;-1,2%";
"13.5.2010;64.788;-0,67%";
"13.5.2009;48.679;-3,27%";
"13.5.2008;70.503;0,12%";
"13.5.2005;23.887;-0,95%";
"13.5.2004;18.402;0,41%";
"13.5.2003;13.421;0,76%";
"13.5.2002;12.002;-1,06%";
"13.5.1999;12.459;2,56%";
"13.5.1998;10.779;-0,18%";
"13.5.1997;10.648;-0,31%";
"13.5.1996;5.480;2,51%";
"13.4.2023;106.458;-0,4%";
"13.4.2022;116.782;0,55%";
"13.4.2021;119.297;0,41%";
"13.4.2020;78.836;1,49%";
"13.4.2018;84.334;-1,3%";
"13.4.2017;62.826;-1,67%";
"13.4.2016;53.150;2,21%";
"13.4.2012;62.106;-1,51%";
"13.4.2011;66.486;-0,61%";
"13.4.2010;70.792;0,25%";
"13.4.2009;45.992;0,99%";
"13.4.2007;47.926;1,22%";
"13.4.2006;38.082;-0,9%";
"13.4.2005;26.066;-0,53%";
"13.4.2004;22.620;-0,7%";
"13.4.2000;15.501;-5,04%";
"13.4.1999;11.217;-1,86%";
"13.4.1998;12.121;1,22%";
"13.3.2023;103.121;-0,48%";
"13.3.2020;82.678;13,91%";
"13.3.2019;98.904;1,1%";
"13.3.2018;86.384;-0,59%";
"13.3.2017;65.534;1,33%";
"13.3.2015;48.596;-0,58%";
"13.3.2014;45.444;-0,91%";
"13.3.2013;57.386;-1,41%";
"13.3.2012;68.394;3,03%";
"13.3.2009;39.015;-0,35%";
"13.3.2008;62.280;0,17%";
"13.3.2007;42.749;-3,39%";
"13.3.2006;36.793;-0,27%";
"13.3.2003;10.783;1,95%";
"13.3.2002;14.244;0,44%";
"13.3.2001;15.584;0,37%";
"13.3.2000;17.595;-3,75%";
"13.3.1998;11.566;1,85%";
"13.3.1997;9.314;-0,03%";
"13.3.1996;4.806;1,41%";
"13.3.1995;2.671;-0,56%";
"13.2.2023;108.836;0,7%";
"13.2.2020;115.662;-0,87%";
"13.2.2019;95.842;-0,34%";
"13.2.2017;66.968;1,27%";
"13.2.2015;50.636;2,23%";
"13.2.2014;47.813;-0,84%";
"13.2.2013;58.406;-0,16%";
"13.2.2012;65.692;2,65%";
"13.2.2009;41.674;2,9%";
"13.2.2008;62.591;1,27%";
"13.2.2007;45.197;2,87%";
"13.2.2006;36.114;-2,33%";
"13.2.2004;22.530;-2,31%";
"13.2.2003;10.108;-3,82%";
"13.2.2002;12.961;2,88%";
"13.2.2001;17.096;1,06%";
"13.2.1998;10.391;0,4%";
"13.2.1997;8.765;1,08%";
"13.2.1996;5.386;0,88%";
"13.2.1995;3.295;-0,39%";
"13.1.2023;110.916;-0,84%";
"13.1.2022;105.530;-0,15%";
"13.1.2021;121.933;-1,67%";
"13.1.2020;117.325;1,58%";
"13.1.2017;63.652;-0,47%";
"13.1.2016;38.944;-1,44%";
"13.1.2015;48.042;-0,2%";
"13.1.2014;49.427;-0,54%";
"13.1.2012;59.147;-1,29%";
"13.1.2011;70.721;-1,27%";
"13.1.2010;70.385;0,44%";
"13.1.2009;39.544;0,36%";
"13.1.2006;35.897;0,33%";
"13.1.2005;24.806;1,21%";
"13.1.2004;23.940;-1,23%";
"13.1.2003;12.110;-1,09%";
"13.1.2000;17.298;4,1%";
"13.1.1999;5.617;-5,05%";
"13.1.1998;9.415;2,04%";
"13.1.1997;7.412;-0,88%";
"12.12.2023;126.403;-0,4%";
"12.12.2022;105.343;-2,02%";
"12.12.2019;112.200;1,11%";
"12.12.2018;86.977;0,64%";
"12.12.2017;73.814;1,39%";
"12.12.2016;59.179;-2,19%";
"12.12.2014;48.002;-3,73%";
"12.12.2013;50.122;0,11%";
"12.12.2012;59.474;-0,25%";
"12.12.2011;57.347;-1,53%";
"12.12.2008;39.374;2,22%";
"12.12.2007;64.742;0,36%";
"12.12.2006;43.018;-0,64%";
"12.12.2005;32.971;0,15%";
"12.12.2003;20.974;-1,51%";
"12.12.2002;10.587;-0,25%";
"12.12.2001;13.563;1,61%";
"12.12.2000;14.906;-1,85%";
"12.12.1997;9.147;0,43%";
"12.12.1996;6.658;-0,3%";
"12.12.1995;4.366;1,39%";
"12.11.2021;106.335;-1,17%";
"12.11.2020;102.507;-2,2%";
"12.11.2019;106.751;-1,49%";
"12.11.2018;85.525;-0,14%";
"12.11.2015;46.884;-0,38%";
"12.11.2014;52.979;0,96%";
"12.11.2013;51.804;-1,56%";
"12.11.2012;57.064;-0,51%";
"12.11.2010;70.367;-1,16%";
"12.11.2009;64.448;-2,99%";
"12.11.2008;34.374;-7,75%";
"12.11.2007;61.527;-4,34%";
"12.11.2004;24.035;2,19%";
"12.11.2003;18.794;2,09%";
"12.11.2002;9.721;-1,67%";
"12.11.2001;12.567;-1,29%";
"12.11.1999;13.114;-0,57%";
"12.11.1998;7.471;-3,76%";
"12.11.1997;7.822;-10,21%";
"12.11.1996;6.523;-0,91%";
"12.9.2023;117.968;0,93%";
"12.9.2022;113.407;0,98%";
"12.9.2019;104.371;0,89%";
"12.9.2018;75.125;0,63%";
"12.9.2017;74.539;0,3%";
"12.9.2016;58.586;1,01%";
"12.9.2014;56.928;-2,42%";
"12.9.2013;53.307;-0,49%";
"12.9.2012;59.922;0,84%";
"12.9.2011;55.685;-0,17%";
"12.9.2008;52.393;2,19%";
"12.9.2007;53.883;-0,07%";
"12.9.2006;36.147;1,05%";
"12.9.2005;29.086;-0,76%";
"12.9.2003;16.421;0,79%";
"12.9.2002;10.173;-0,09%";
"12.9.2001;11.114;2,64%";
"12.9.2000;16.883;-2,34%";
"12.9.1997;11.292;1,78%";
"12.9.1996;6.391;0,52%";
"12.9.1995;4.704;1,4%";
"12.8.2022;112.764;2,78%";
"12.8.2021;120.701;-1,11%";
"12.8.2020;102.118;-0,05%";
"12.8.2019;101.915;-2%";
"12.8.2016;58.298;0%";
"12.8.2015;48.388;-1,39%";
"12.8.2014;56.442;-0,3%";
"12.8.2013;50.299;0,85%";
"12.8.2011;53.473;0,24%";
"12.8.2010;65.966;0,27%";
"12.8.2009;56.588;1,48%";
"12.8.2008;54.503;-0,4%";
"12.8.2005;26.951;1,19%";
"12.8.2004;21.570;0%";
"12.8.2003;13.602;0,31%";
"12.8.2002;9.724;-2,62%";
"12.8.1999;10.045;-0,91%";
"12.8.1998;8.417;-4,37%";
"12.8.1997;11.810;-1,16%";
"12.8.1996;6.304;1,3%";
"12.7.2023;117.666;0,09%";
"12.7.2022;98.271;0,06%";
"12.7.2021;127.594;1,73%";
"12.7.2019;103.906;-1,18%";
"12.7.2018;75.856;1,96%";
"12.7.2017;64.836;1,57%";
"12.7.2016;54.256;0,55%";
"12.7.2013;45.533;-2,34%";
"12.7.2012;53.421;-0,28%";
"12.7.2011;59.705;-0,86%";
"12.7.2010;62.960;-0,81%";
"12.7.2007;57.613;2,23%";
"12.7.2006;36.230;-0,89%";
"12.7.2005;25.536;2,08%";
"12.7.2004;21.532;3,09%";
"12.7.2002;10.967;1,49%";
"12.7.2001;13.913;0,73%";
"12.7.2000;17.053;1,02%";
"12.7.1999;11.273;-2,05%";
"12.7.1996;6.652;2,21%";
"12.7.1995;4.026;3,52%";
"12.6.2023;117.336;0,27%";
"12.6.2020;92.795;-2%";
"12.6.2019;98.321;-0,65%";
"12.6.2018;72.754;0,62%";
"12.6.2017;61.700;-0,82%";
"12.6.2015;53.348;-0,64%";
"12.6.2013;49.181;-1,18%";
"12.6.2012;55.049;1,94%";
"12.6.2009;53.558;0,28%";
"12.6.2008;67.320;0,79%";
"12.6.2007;51.797;-1,86%";
"12.6.2006;33.555;-4,33%";
"12.6.2003;13.983;0,76%";
"12.6.2002;12.133;-0,63%";
"12.6.2001;15.173;-0,33%";
"12.6.2000;16.097;-1,5%";
"12.6.1998;9.585;-2,87%";
"12.6.1997;11.852;3,15%";
"12.6.1996;5.532;2,2%";
"12.6.1995;3.705;0,93%";
"12.5.2023;108.464;0,19%";
"12.5.2022;105.688;1,24%";
"12.5.2021;119.710;-2,65%";
"12.5.2020;77.872;-1,51%";
"12.5.2017;68.222;1,01%";
"12.5.2016;53.241;0,9%";
"12.5.2015;56.792;-0,71%";
"12.5.2014;54.053;1,79%";
"12.5.2011;64.003;0,36%";
"12.5.2010;65.224;1,24%";
"12.5.2009;50.326;-1,28%";
"12.5.2008;70.416;1,11%";
"12.5.2006;40.212;-1,55%";
"12.5.2005;24.117;-2,36%";
"12.5.2004;18.326;-1,14%";
"12.5.2003;13.320;0,8%";
"12.5.2000;14.459;-0,28%";
"12.5.1999;12.148;-0,97%";
"12.5.1998;10.798;-1,68%";
"12.5.1997;10.681;1,8%";
"12.5.1995;3.998;1,19%";
"12.4.2023;106.890;0,64%";
"12.4.2022;116.147;-0,69%";
"12.4.2021;118.812;0,97%";
"12.4.2019;92.875;-1,98%";
"12.4.2018;85.444;0,23%";
"12.4.2017;63.892;-0,73%";
"12.4.2016;52.002;3,66%";
"12.4.2013;54.963;-0,79%";
"12.4.2012;63.058;2,88%";
"12.4.2011;66.896;-1,86%";
"12.4.2010;70.614;-1,12%";
"12.4.2007;47.347;0,87%";
"12.4.2006;38.427;1,39%";
"12.4.2005;26.206;1,18%";
"12.4.2004;22.780;0,24%";
"12.4.2002;13.751;2,54%";
"12.4.2001;14.969;1,01%";
"12.4.2000;16.323;-1,31%";
"12.4.1999;11.430;0,89%";
"12.4.1996;5.016;2,68%";
"12.4.1995;3.021;0,1%";
"12.3.2021;114.160;-0,72%";
"12.3.2020;72.583;-14,78%";
"12.3.2019;97.828;-0,2%";
"12.3.2018;86.900;0,61%";
"12.3.2015;48.880;-0,05%";
"12.3.2014;45.862;0,36%";
"12.3.2013;58.209;-0,57%";
"12.3.2012;66.385;-0,48%";
"12.3.2010;69.341;-0,78%";
"12.3.2009;39.152;0,89%";
"12.3.2008;62.177;-0,31%";
"12.3.2007;44.249;0,26%";
"12.3.2004;21.776;4,88%";
"12.3.2003;10.577;2,29%";
"12.3.2002;14.181;3,54%";
"12.3.2001;15.527;-3,7%";
"12.3.1999;9.574;-1,28%";
"12.3.1998;11.356;1,19%";
"12.3.1997;9.317;-2,59%";
"12.3.1996;4.739;-0,69%";
"12.2.2021;119.429;0,11%";
"12.2.2020;116.674;1,13%";
"12.2.2019;96.168;1,86%";
"12.2.2016;39.808;1,25%";
"12.2.2015;49.533;2,68%";
"12.2.2014;48.217;-0,51%";
"12.2.2010;65.855;-0,41%";
"12.2.2009;40.501;-0,84%";
"12.2.2008;61.805;1,92%";
"12.2.2007;43.935;-0,79%";
"12.2.2004;23.063;-0,58%";
"12.2.2003;10.510;0,01%";
"12.2.2001;16.917;-1,29%";
"12.2.1999;8.952;-0,42%";
"12.2.1998;10.350;-1,29%";
"12.2.1997;8.671;4,26%";
"12.2.1996;5.339;0,64%";
"12.1.2023;111.850;-0,59%";
"12.1.2022;105.686;1,84%";
"12.1.2021;123.998;0,6%";
"12.1.2018;79.349;-0,02%";
"12.1.2017;63.954;2,41%";
"12.1.2016;39.514;-1,09%";
"12.1.2015;48.140;-1,43%";
"12.1.2012;59.921;-0,07%";
"12.1.2011;71.633;1,72%";
"12.1.2010;70.076;-0,51%";
"12.1.2009;39.403;-5,24%";
"12.1.2007;43.095;1%";
"12.1.2006;35.779;-0,48%";
"12.1.2005;24.510;0,57%";
"12.1.2004;24.237;1,34%";
"12.1.2001;16.850;-1,02%";
"12.1.2000;16.617;0,27%";
"12.1.1999;5.916;-7,61%";
"12.1.1998;9.227;1,2%";
"12.1.1996;4.847;2,06%";
"11.12.2023;126.916;-0,14%";
"11.12.2020;115.128;0%";
"11.12.2019;110.964;0,26%";
"11.12.2018;86.420;0,59%";
"11.12.2017;72.800;0,09%";
"11.12.2015;45.263;-0,81%";
"11.12.2014;49.862;0,63%";
"11.12.2013;50.068;-1,81%";
"11.12.2012;59.623;0,63%";
"11.12.2009;69.267;0,78%";
"11.12.2008;38.519;-1,24%";
"11.12.2007;64.512;-1,43%";
"11.12.2006;43.297;0,74%";
"11.12.2003;21.296;1,54%";
"11.12.2002;10.614;2,74%";
"11.12.2001;13.348;-0,73%";
"11.12.2000;15.187;1,36%";
"11.12.1998;7.195;-4,45%";
"11.12.1997;9.108;-3,73%";
"11.12.1996;6.678;-2,6%";
"11.12.1995;4.306;0,16%";
"11.11.2022;112.253;2,26%";
"11.11.2021;107.595;1,54%";
"11.11.2020;104.809;-0,25%";
"11.11.2019;108.367;0,69%";
"11.11.2016;59.184;-3,3%";
"11.11.2015;47.065;1,86%";
"11.11.2014;52.474;-0,48%";
"11.11.2013;52.624;0,72%";
"11.11.2011;58.547;2,14%";
"11.11.2010;71.195;-0,62%";
"11.11.2009;66.431;0,19%";
"11.11.2008;37.262;1,32%";
"11.11.2005;30.511;-0,7%";
"11.11.2004;23.521;0,28%";
"11.11.2003;18.409;-0,88%";
"11.11.2002;9.886;0,26%";
"11.11.1999;13.189;0,67%";
"11.11.1998;7.763;-2,96%";
"11.11.1997;8.711;-3,28%";
"11.11.1996;6.583;0,35%";
"11.10.2023;117.051;0,27%";
"11.10.2022;114.827;-0,96%";
"11.10.2021;112.180;-0,58%";
"11.10.2019;103.832;1,98%";
"11.10.2018;82.921;-0,91%";
"11.10.2017;76.660;-0,31%";
"11.10.2016;61.022;-1,05%";
"11.10.2013;53.150;0,29%";
"11.10.2012;59.162;1,21%";
"11.10.2011;53.838;1,06%";
"11.10.2010;70.946;0,19%";
"11.10.2007;62.456;-1,17%";
"11.10.2006;38.322;-0,86%";
"11.10.2005;30.614;1,11%";
"11.10.2004;23.954;0,11%";
"11.10.2002;8.855;-0,12%";
"11.10.2001;10.785;3,09%";
"11.10.2000;15.526;-1,4%";
"11.10.1999;11.478;0,16%";
"11.10.1996;6.609;-0,27%";
"11.10.1995;4.501;2,06%";
"11.9.2023;116.883;1,36%";
"11.9.2020;98.363;-0,48%";
"11.9.2019;103.446;0,4%";
"11.9.2018;74.657;-2,33%";
"11.9.2017;74.319;1,7%";
"11.9.2015;46.401;-0,22%";
"11.9.2014;58.337;0,24%";
"11.9.2013;53.570;-0,76%";
"11.9.2012;59.423;1,74%";
"11.9.2009;58.366;-0,29%";
"11.9.2008;51.270;3,3%";
"11.9.2007;53.921;2,41%";
"11.9.2006;35.772;-2,15%";
"11.9.2003;16.292;1,93%";
"11.9.2002;10.182;2,23%";
"11.9.2001;10.828;-9,18%";
"11.9.2000;17.288;-0,83%";
"11.9.1998;5.398;13,38%";
"11.9.1997;11.094;-2,35%";
"11.9.1996;6.358;-0,9%";
"11.9.1995;4.639;2,36%";
"11.8.2023;118.065;-0,24%";
"11.8.2022;109.718;-0,47%";
"11.8.2021;122.056;-0,12%";
"11.8.2020;102.174;-1,23%";
"11.8.2017;67.359;0,55%";
"11.8.2016;58.300;2,42%";
"11.8.2015;49.072;-0,57%";
"11.8.2014;56.613;1,87%";
"11.8.2011;53.343;3,79%";
"11.8.2010;65.790;-2,13%";
"11.8.2009;55.761;-1,88%";
"11.8.2008;54.720;-3,29%";
"11.8.2006;36.944;-1,1%";
"11.8.2005;26.633;-1,78%";
"11.8.2004;21.570;-0,77%";
"11.8.2003;13.560;0,44%";
"11.8.2000;17.395;3,33%";
"11.8.1999;10.137;3,07%";
"11.8.1998;8.802;-4,14%";
"11.8.1997;11.949;-1,48%";
"11.8.1995;4.193;-3,32%";
"11.7.2023;117.556;-0,33%";
"11.7.2022;98.212;-2,07%";
"11.7.2019;105.146;-0,63%";
"11.7.2018;74.399;-0,62%";
"11.7.2017;63.832;1,28%";
"11.7.2016;53.960;1,54%";
"11.7.2014;54.786;0,35%";
"11.7.2013;46.626;2,51%";
"11.7.2012;53.569;-0,26%";
"11.7.2011;60.224;-2,1%";
"11.7.2008;60.148;-0,17%";
"11.7.2007;56.356;0,85%";
"11.7.2006;36.554;1,14%";
"11.7.2005;25.016;2,43%";
"11.7.2003;13.321;-1,33%";
"11.7.2002;10.806;2,37%";
"11.7.2001;13.812;1,78%";
"11.7.2000;16.881;-3,38%";
"11.7.1997;13.153;-3,35%";
"11.7.1996;6.508;0,98%";
"11.7.1995;3.889;-1,74%";
"11.6.2021;129.441;-0,49%";
"11.6.2019;98.960;1,53%";
"11.6.2018;72.308;-0,87%";
"11.6.2015;53.689;-0,35%";
"11.6.2014;55.102;0,91%";
"11.6.2013;49.770;-3,01%";
"11.6.2012;54.001;-0,79%";
"11.6.2010;63.605;0,88%";
"11.6.2008;66.795;-1,45%";
"11.6.2007;52.777;0,85%";
"11.6.2004;19.834;-0,16%";
"11.6.2003;13.877;-0,12%";
"11.6.2002;12.210;-3,1%";
"11.6.2001;15.224;-0,92%";
"11.6.1999;11.105;0,14%";
"11.6.1997;11.490;0,53%";
"11.6.1996;5.413;-0,81%";
"11.5.2023;108.256;0,75%";
"11.5.2022;104.397;1,25%";
"11.5.2021;122.964;0,87%";
"11.5.2020;79.065;-1,49%";
"11.5.2018;85.220;-0,75%";
"11.5.2017;67.538;0,28%";
"11.5.2016;52.764;-0,58%";
"11.5.2015;57.197;0,08%";
"11.5.2012;59.445;-0,43%";
"11.5.2011;63.776;-1,7%";
"11.5.2010;64.425;-1,57%";
"11.5.2009;50.976;-0,82%";
"11.5.2007;50.902;1,33%";
"11.5.2006;40.847;-2,17%";
"11.5.2005;24.699;-0,26%";
"11.5.2004;18.537;5,3%";
"11.5.2001;14.493;-3,33%";
"11.5.2000;14.499;0,45%";
"11.5.1999;12.267;-1,17%";
"11.5.1998;10.983;-2,11%";
"11.5.1995;3.951;-2,44%";
"11.4.2023;106.214;4,29%";
"11.4.2022;116.953;-1,16%";
"11.4.2019;94.755;-1,25%";
"11.4.2018;85.246;0,87%";
"11.4.2017;64.360;-0,45%";
"11.4.2016;50.165;-0,25%";
"11.4.2014;51.867;1,45%";
"11.4.2013;55.401;-1,4%";
"11.4.2012;61.293;-0,72%";
"11.4.2011;68.164;-0,81%";
"11.4.2008;62.585;-1,48%";
"11.4.2007;46.939;-0,5%";
"11.4.2006;37.901;-1,49%";
"11.4.2005;25.900;0,06%";
"11.4.2003;11.719;1,1%";
"11.4.2002;13.411;-0,04%";
"11.4.2001;14.819;-1,52%";
"11.4.2000;16.539;-1,45%";
"11.4.1997;9.518;-2,21%";
"11.4.1996;4.885;-0,1%";
"11.4.1995;3.018;-3,08%";
"11.3.2022;111.713;-1,72%";
"11.3.2021;114.984;1,96%";
"11.3.2020;85.171;-7,64%";
"11.3.2019;98.027;2,79%";
"11.3.2016;49.639;0,14%";
"11.3.2015;48.906;1,27%";
"11.3.2014;45.698;0,36%";
"11.3.2013;58.545;0,19%";
"11.3.2011;66.685;0,98%";
"11.3.2010;69.885;-0,13%";
"11.3.2009;38.805;0,03%";
"11.3.2008;62.368;3,95%";
"11.3.2005;28.075;-1,72%";
"11.3.2004;20.763;-4,19%";
"11.3.2003;10.340;0,3%";
"11.3.2002;13.696;-1,91%";
"11.3.1999;9.698;-0,82%";
"11.3.1998;11.223;0,38%";
"11.3.1997;9.565;1,55%";
"11.3.1996;4.772;1,06%";
"11.2.2022;113.572;0,18%";
"11.2.2021;119.300;0,73%";
"11.2.2020;115.371;2,49%";
"11.2.2019;94.413;-0,98%";
"11.2.2016;39.318;-2,62%";
"11.2.2015;48.240;-0,56%";
"11.2.2014;48.463;1,58%";
"11.2.2011;65.756;1,82%";
"11.2.2010;66.129;1,66%";
"11.2.2009;40.846;-0,88%";
"11.2.2008;60.643;2,65%";
"11.2.2005;26.671;0,97%";
"11.2.2004;23.197;4,63%";
"11.2.2003;10.509;0,28%";
"11.2.2000;18.083;-2,8%";
"11.2.1999;8.990;1,55%";
"11.2.1998;10.485;2,01%";
"11.1.2023;112.517;1,53%";
"11.1.2022;103.779;1,8%";
"11.1.2021;123.255;-1,46%";
"11.1.2019;93.658;-0,16%";
"11.1.2018;79.365;1,49%";
"11.1.2017;62.446;0,51%";
"11.1.2016;39.950;-1,63%";
"11.1.2013;61.497;-0,29%";
"11.1.2012;59.962;0,26%";
"11.1.2011;70.423;0,42%";
"11.1.2010;70.433;0,24%";
"11.1.2008;61.942;-2,48%";
"11.1.2007;42.670;0,79%";
"11.1.2006;35.952;2,58%";
"11.1.2005;24.370;0,32%";
"11.1.2002;13.587;0,13%";
"11.1.2001;17.024;0,62%";
"11.1.2000;16.573;-2,64%";
"11.1.1999;6.403;-5,57%";
"11.1.1996;4.749;2,75%";
"10.12.2021;107.758;1,38%";
"10.12.2020;115.129;1,88%";
"10.12.2019;110.672;-0,27%";
"10.12.2018;85.915;-2,5%";
"10.12.2015;45.631;-1,03%";
"10.12.2014;49.548;-1,29%";
"10.12.2013;50.993;-0,34%";
"10.12.2012;59.248;1,3%";
"10.12.2010;68.342;0,68%";
"10.12.2009;68.728;1,05%";
"10.12.2008;39.004;2,73%";
"10.12.2007;65.446;-0,29%";
"10.12.2004;24.933;1,66%";
"10.12.2003;20.973;-1,35%";
"10.12.2002;10.331;-0,08%";
"10.12.2001;13.446;1,11%";
"10.12.1999;14.784;1,37%";
"10.12.1998;7.530;-0,57%";
"10.12.1997;9.461;-3,85%";
"10.12.1996;6.856;0,29%";
"10.11.2023;120.568;1,29%";
"10.11.2022;109.775;-3,35%";
"10.11.2021;105.968;0,41%";
"10.11.2020;105.067;1,5%";
"10.11.2017;72.166;-1,05%";
"10.11.2016;61.201;-3,25%";
"10.11.2015;46.207;0,03%";
"10.11.2014;52.725;-0,94%";
"10.11.2011;57.322;-0,4%";
"10.11.2010;71.638;-0,06%";
"10.11.2009;66.303;0,13%";
"10.11.2008;36.776;0,3%";
"10.11.2006;40.720;-0,23%";
"10.11.2005;30.725;0,19%";
"10.11.2004;23.455;1,03%";
"10.11.2003;18.572;-0,54%";
"10.11.2000;14.626;0,7%";
"10.11.1999;13.101;1,72%";
"10.11.1998;8.000;-2,94%";
"10.11.1997;9.006;1,97%";
"10.11.1995;3.958;-3,77%";
"10.10.2023;116.737;1,37%";
"10.10.2022;115.941;-0,37%";
"10.10.2019;101.817;0,56%";
"10.10.2018;83.679;-2,8%";
"10.10.2017;76.897;1,55%";
"10.10.2016;61.668;0,91%";
"10.10.2014;55.312;-3,42%";
"10.10.2013;52.997;0,85%";
"10.10.2012;58.456;-0,82%";
"10.10.2011;53.273;3,96%";
"10.10.2008;35.610;-3,96%";
"10.10.2007;63.197;-0,55%";
"10.10.2006;38.655;0,65%";
"10.10.2005;30.277;1,01%";
"10.10.2003;17.676;-0,18%";
"10.10.2002;8.866;1,73%";
"10.10.2001;10.462;1,73%";
"10.10.2000;15.747;-0,68%";
"10.10.1997;12.737;0,42%";
"10.10.1996;6.627;-0,06%";
"10.10.1995;4.410;-1,05%";
"10.9.2021;114.286;-0,93%";
"10.9.2020;98.835;-2,43%";
"10.9.2019;103.032;-0,14%";
"10.9.2018;76.436;0,03%";
"10.9.2015;46.504;-0,33%";
"10.9.2014;58.199;-0,81%";
"10.9.2013;53.979;-0,5%";
"10.9.2012;58.404;0,14%";
"10.9.2010;66.807;0,27%";
"10.9.2009;58.536;1,08%";
"10.9.2008;49.633;2,47%";
"10.9.2007;52.653;-3,51%";
"10.9.2004;21.968;-1,43%";
"10.9.2003;15.983;1,69%";
"10.9.2002;9.960;0,06%";
"10.9.2001;11.922;-2,72%";
"10.9.1999;11.363;0,63%";
"10.9.1998;4.761;-15,81%";
"10.9.1997;11.361;-3,19%";
"10.9.1996;6.416;0,52%";
"10.8.2023;118.350;-0,05%";
"10.8.2022;110.236;1,46%";
"10.8.2021;122.202;-0,66%";
"10.8.2020;103.444;0,65%";
"10.8.2018;76.514;-2,86%";
"10.8.2017;66.992;-1%";
"10.8.2016;56.920;-1,33%";
"10.8.2015;49.353;1,6%";
"10.8.2012;59.281;0,82%";
"10.8.2011;51.395;0,48%";
"10.8.2010;67.223;-0,94%";
"10.8.2009;56.830;0,89%";
"10.8.2007;52.638;-1,48%";
"10.8.2006;37.354;0,27%";
"10.8.2005;27.117;-0,64%";
"10.8.2004;21.737;2,24%";
"10.8.2001;13.915;0,59%";
"10.8.2000;16.835;1,82%";
"10.8.1999;9.835;-1,14%";
"10.8.1998;9.182;-1,47%";
"10.8.1995;4.337;1,33%";
"10.7.2023;117.942;-0,8%";
"10.7.2020;100.032;0,88%";
"10.7.2019;105.817;1,23%";
"10.7.2018;74.862;-0,2%";
"10.7.2017;63.025;1,13%";
"10.7.2015;52.591;1,56%";
"10.7.2014;54.593;1,79%";
"10.7.2013;45.483;0,9%";
"10.7.2012;53.706;-3,05%";
"10.7.2009;49.221;0,09%";
"10.7.2008;60.253;1,2%";
"10.7.2007;55.883;-0,99%";
"10.7.2006;36.141;0,11%";
"10.7.2003;13.501;-0,87%";
"10.7.2002;10.556;-1,23%";
"10.7.2001;13.570;-2,42%";
"10.7.2000;17.472;-0,72%";
"10.7.1998;10.327;-0,09%";
"10.7.1997;13.609;-0,06%";
"10.7.1996;6.445;-0,66%";
"10.7.1995;3.958;-0,1%";
"10.6.2022;105.481;-1,51%";
"10.6.2021;130.076;0,13%";
"10.6.2020;94.686;-2,13%";
"10.6.2019;97.467;-0,36%";
"10.6.2016;49.422;-3,32%";
"10.6.2015;53.876;2,01%";
"10.6.2014;54.604;0,61%";
"10.6.2013;51.317;-0,59%";
"10.6.2011;62.697;-1,22%";
"10.6.2010;63.049;2,55%";
"10.6.2009;53.411;0,48%";
"10.6.2008;67.775;-2,17%";
"10.6.2005;24.951;1,91%";
"10.6.2003;13.894;0,35%";
"10.6.2002;12.600;2,58%";
"10.6.1999;11.089;1,83%";
"10.6.1998;9.868;-4,84%";
"10.6.1997;11.429;0,29%";
"10.6.1996;5.457;-1,32%";
"10.5.2023;107.448;0,31%";
"10.5.2022;103.110;-0,14%";
"10.5.2021;121.909;-0,11%";
"10.5.2019;94.258;-0,58%";
"10.5.2018;85.861;1,89%";
"10.5.2017;67.350;1,62%";
"10.5.2016;53.071;4,08%";
"10.5.2013;55.108;-0,61%";
"10.5.2012;59.702;-0,14%";
"10.5.2011;64.877;0,39%";
"10.5.2010;65.453;4,11%";
"10.5.2007;50.235;-2,08%";
"10.5.2006;41.752;-0,54%";
"10.5.2005;24.763;-2,76%";
"10.5.2004;17.604;-5,46%";
"10.5.2002;12.130;0,23%";
"10.5.2001;14.993;1,45%";
"10.5.2000;14.434;-1,01%";
"10.5.1999;12.412;1,46%";
"10.5.1996;5.346;-0,78%";
"10.5.1995;4.050;-0,37%";
"10.4.2023;101.847;1,02%";
"10.4.2019;95.953;-0,35%";
"10.4.2018;84.510;1,44%";
"10.4.2017;64.650;0,09%";
"10.4.2014;51.127;-0,11%";
"10.4.2013;56.187;0,49%";
"10.4.2012;61.738;-1,88%";
"10.4.2008;63.527;0,08%";
"10.4.2007;47.174;0,68%";
"10.4.2006;38.475;-1,16%";
"10.4.2003;11.591;-1,43%";
"10.4.2002;13.416;1,67%";
"10.4.2001;15.048;2,24%";
"10.4.2000;16.783;-4,17%";
"10.4.1997;9.733;-0,88%";
"10.4.1996;4.890;0,49%";
"10.4.1995;3.114;-2,47%";
"10.3.2023;103.618;-1,38%";
"10.3.2022;113.663;-0,21%";
"10.3.2021;112.776;1,3%";
"10.3.2020;92.214;7,14%";
"10.3.2017;64.675;0,14%";
"10.3.2016;49.571;1,86%";
"10.3.2015;48.293;-1,81%";
"10.3.2014;45.533;-1,54%";
"10.3.2011;66.041;-1,82%";
"10.3.2010;69.979;0,58%";
"10.3.2009;38.795;5,59%";
"10.3.2008;59.999;-3,02%";
"10.3.2006;36.891;1,59%";
"10.3.2005;28.567;0,19%";
"10.3.2004;21.670;-4,43%";
"10.3.2003;10.309;-3,87%";
"10.3.2000;18.280;-1,98%";
"10.3.1999;9.778;3,1%";
"10.3.1998;11.181;0,13%";
