Data,Último,Var%
31.01.2006,38.383,"0,37%"
30.01.2006,38.242,"1,11%"
27.01.2006,37.822,"-0,51%"
26.01.2006,38.014,"1,64%"
24.01.2006,37.400,"2,10%"
23.01.2006,36.632,"-0,17%"
20.01.2006,36.695,"-0,44%"
19.01.2006,36.858,"2,94%"
18.01.2006,35.805,"-0,87%"
17.01.2006,36.119,"-1,14%"
16.01.2006,36.534,"1,77%"
13.01.2006,35.897,"0,33%"
12.01.2006,35.779,"-0,48%"
11.01.2006,35.952,"2,58%"
10.01.2006,35.049,"-0,82%"
09.01.2006,35.337,"-0,39%"
06.01.2006,35.475,"1,54%"
05.01.2006,34.936,"-0,19%"
04.01.2006,35.002,"1,33%"
03.01.2006,34.541,"3,09%"
02.01.2006,33.507,"0,15%"
29.12.2005,33.456,"0,96%"
28.12.2005,33.138,"-0,70%"
27.12.2005,33.371,"0,22%"
26.12.2005,33.298,"-0,10%"
23.12.2005,33.331,"-0,54%"
22.12.2005,33.513,"-0,01%"
21.12.2005,33.517,"1,36%"
20.12.2005,33.067,"0,19%"
19.12.2005,33.005,"-0,86%"
16.12.2005,33.292,"0,30%"
15.12.2005,33.193,"-1,30%"
14.12.2005,33.629,"0,63%"
13.12.2005,33.420,"1,36%"
12.12.2005,32.971,"0,15%"
09.12.2005,32.922,"1,36%"
08.12.2005,32.480,"-0,85%"
07.12.2005,32.757,"-1,40%"
06.12.2005,33.223,"1,60%"
05.12.2005,32.701,"-0,40%"
02.12.2005,32.832,"0,66%"
01.12.2005,32.617,"2,19%"
30.11.2005,31.917,"0,84%"
29.11.2005,31.652,"0,94%"
28.11.2005,31.358,"-1,76%"
25.11.2005,31.920,"-0,08%"
24.11.2005,31.945,"0,01%"
23.11.2005,31.943,"1,44%"
22.11.2005,31.489,"1,22%"
21.11.2005,31.110,"0,03%"
18.11.2005,31.102,"0,05%"
17.11.2005,31.087,"1,98%"
16.11.2005,30.482,"0,87%"
14.11.2005,30.219,"-0,96%"
11.11.2005,30.511,"-0,70%"
10.11.2005,30.725,"0,19%"
09.11.2005,30.666,"-0,98%"
08.11.2005,30.971,"0,06%"
07.11.2005,30.952,"0,21%"
04.11.2005,30.888,"-0,68%"
03.11.2005,31.100,"0,65%"
01.11.2005,30.900,"2,34%"
31.10.2005,30.194,"2,99%"
28.10.2005,29.318,"0,64%"
27.10.2005,29.133,"-2,01%"
26.10.2005,29.730,"0,79%"
25.10.2005,29.498,"-1,13%"
24.10.2005,29.835,"2,26%"
21.10.2005,29.176,"2,94%"
20.10.2005,28.344,"-3,25%"
19.10.2005,29.297,"0,79%"
18.10.2005,29.068,"-3,88%"
17.10.2005,30.242,"1,59%"
14.10.2005,29.770,"-0,37%"
13.10.2005,29.880,"-2,40%"
11.10.2005,30.614,"1,11%"
10.10.2005,30.277,"1,01%"
07.10.2005,29.973,"2,55%"
06.10.2005,29.227,"-3,11%"
05.10.2005,30.164,"-3,58%"
04.10.2005,31.284,"-1,80%"
03.10.2005,31.856,"0,86%"
30.09.2005,31.584,"1,20%"
29.09.2005,31.209,"-0,34%"
28.09.2005,31.317,"1,43%"
27.09.2005,30.875,"-0,85%"
26.09.2005,31.141,"-0,49%"
23.09.2005,31.294,"2,01%"
22.09.2005,30.678,"-0,52%"
21.09.2005,30.837,"2,59%"
20.09.2005,30.059,"-0,06%"
19.09.2005,30.076,"0,87%"
16.09.2005,29.816,"1,53%"
15.09.2005,29.366,"1,09%"
14.09.2005,29.050,"0,61%"
13.09.2005,28.873,"-0,73%"
12.09.2005,29.086,"-0,76%"
09.09.2005,29.308,"1,67%"
08.09.2005,28.828,"-0,09%"
06.09.2005,28.855,"1,17%"
05.09.2005,28.522,"0,72%"
02.09.2005,28.319,"1,28%"
01.09.2005,27.962,"-0,30%"
31.08.2005,28.045,"1,60%"
30.08.2005,27.604,"0,80%"
29.08.2005,27.385,"1,07%"
26.08.2005,27.095,"-1,12%"
25.08.2005,27.402,"2,58%"
24.08.2005,26.712,"-0,21%"
23.08.2005,26.769,"-1,80%"
22.08.2005,27.261,"2,32%"
19.08.2005,26.644,"-0,95%"
18.08.2005,26.900,"-1,88%"
17.08.2005,27.416,"1,24%"
16.08.2005,27.080,"-1,08%"
15.08.2005,27.375,"1,57%"
12.08.2005,26.951,"1,19%"
11.08.2005,26.633,"-1,78%"
10.08.2005,27.117,"-0,64%"
09.08.2005,27.291,"2,17%"
08.08.2005,26.711,"0,73%"
05.08.2005,26.518,"0,18%"
04.08.2005,26.470,"-0,91%"
03.08.2005,26.714,"-0,28%"
02.08.2005,26.789,"1,87%"
01.08.2005,26.298,"0,98%"
29.07.2005,26.042,"-0,10%"
28.07.2005,26.068,"2,88%"
27.07.2005,25.338,"1,89%"
26.07.2005,24.868,"1,37%"
25.07.2005,24.531,"-3,39%"
22.07.2005,25.391,"-1,75%"
21.07.2005,25.842,"0,53%"
20.07.2005,25.705,"1,72%"
19.07.2005,25.271,"-0,20%"
18.07.2005,25.321,"0,39%"
15.07.2005,25.222,"-2,69%"
14.07.2005,25.920,"0,25%"
13.07.2005,25.856,"1,25%"
12.07.2005,25.536,"2,08%"
11.07.2005,25.016,"2,43%"
08.07.2005,24.423,"-0,11%"
07.07.2005,24.450,"-0,27%"
06.07.2005,24.517,"-0,64%"
05.07.2005,24.675,"-1,48%"
04.07.2005,25.045,"-1,05%"
01.07.2005,25.311,"1,04%"
30.06.2005,25.051,"-0,30%"
29.06.2005,25.126,"-0,53%"
28.06.2005,25.261,"0,14%"
27.06.2005,25.226,"1,24%"
24.06.2005,24.917,"0,41%"
23.06.2005,24.816,"-3,36%"
22.06.2005,25.678,"-0,17%"
21.06.2005,25.722,"-1,24%"
20.06.2005,26.046,"-0,18%"
17.06.2005,26.093,"1,33%"
16.06.2005,25.751,"1,06%"
15.06.2005,25.481,"-1,02%"
14.06.2005,25.744,"3,38%"
13.06.2005,24.902,"-0,20%"
10.06.2005,24.951,"1,91%"
09.06.2005,24.484,"-0,88%"
08.06.2005,24.702,"-1,29%"
07.06.2005,25.026,"-2,07%"
06.06.2005,25.556,"-3,07%"
03.06.2005,26.366,"-1,03%"
02.06.2005,26.640,"2,66%"
01.06.2005,25.949,"2,94%"
31.05.2005,25.207,"-0,85%"
30.05.2005,25.424,"0,67%"
27.05.2005,25.255,"3,17%"
25.05.2005,24.478,"-0,27%"
24.05.2005,24.545,"1,36%"
23.05.2005,24.215,"-1,25%"
20.05.2005,24.522,"-1,24%"
19.05.2005,24.829,"-0,28%"
18.05.2005,24.898,"1,99%"
17.05.2005,24.413,"0,14%"
16.05.2005,24.378,"2,06%"
13.05.2005,23.887,"-0,95%"
12.05.2005,24.117,"-2,36%"
11.05.2005,24.699,"-0,26%"
10.05.2005,24.763,"-2,76%"
09.05.2005,25.465,"-0,48%"
06.05.2005,25.589,"0,60%"
05.05.2005,25.436,"-0,15%"
04.05.2005,25.474,"3,07%"
03.05.2005,24.716,"0,04%"
02.05.2005,24.705,"-0,56%"
29.04.2005,24.844,"1,65%"
28.04.2005,24.440,"-3,18%"
27.04.2005,25.242,"-0,25%"
26.04.2005,25.305,"0,29%"
25.04.2005,25.232,"1,88%"
22.04.2005,24.767,"-1,18%"
20.04.2005,25.062,"-1,97%"
19.04.2005,25.566,"2,77%"
18.04.2005,24.877,"0,90%"
15.04.2005,24.656,"-1,31%"
14.04.2005,24.984,"-4,15%"
13.04.2005,26.066,"-0,53%"
12.04.2005,26.206,"1,18%"
11.04.2005,25.900,"0,06%"
08.04.2005,25.885,"-1,61%"
07.04.2005,26.308,"2,39%"
06.04.2005,25.695,"-1,32%"
05.04.2005,26.038,"-1,40%"
04.04.2005,26.407,"-1,37%"
01.04.2005,26.774,"0,61%"
31.03.2005,26.611,"0,53%"
30.03.2005,26.470,"2,43%"
29.03.2005,25.842,"-1,58%"
28.03.2005,26.257,"-1,67%"
24.03.2005,26.702,"1,73%"
23.03.2005,26.248,"-1,39%"
22.03.2005,26.618,"-2,89%"
21.03.2005,27.411,"-0,66%"
18.03.2005,27.593,"-1,76%"
17.03.2005,28.086,"0,93%"
16.03.2005,27.827,"0,87%"
15.03.2005,27.588,"-1,82%"
14.03.2005,28.099,"0,09%"
11.03.2005,28.075,"-1,72%"
10.03.2005,28.567,"0,19%"
09.03.2005,28.514,"-1,75%"
08.03.2005,29.021,"-1,47%"
07.03.2005,29.455,"0,88%"
04.03.2005,29.197,"1,85%"
03.03.2005,28.668,"1,66%"
02.03.2005,28.200,"1,69%"
01.03.2005,27.730,"-1,45%"
28.02.2005,28.139,"-1,01%"
25.02.2005,28.425,"-0,04%"
24.02.2005,28.436,"4,55%"
23.02.2005,27.198,"1,71%"
22.02.2005,26.740,"-0,42%"
21.02.2005,26.853,"0,36%"
18.02.2005,26.756,"-1,24%"
17.02.2005,27.091,"2,68%"
16.02.2005,26.384,"-0,85%"
15.02.2005,26.610,"0,29%"
14.02.2005,26.532,"-0,52%"
11.02.2005,26.671,"0,97%"
10.02.2005,26.416,"0,39%"
09.02.2005,26.314,"2,26%"
04.02.2005,25.732,"3,45%"
03.02.2005,24.874,"1,09%"
02.02.2005,24.605,"1,89%"
01.02.2005,24.149,"-0,83%"
31.01.2005,24.351,"1,60%"
28.01.2005,23.968,"-0,26%"
27.01.2005,24.030,"-2,04%"
26.01.2005,24.530,"1,37%"
24.01.2005,24.198,"1,60%"
21.01.2005,23.818,"0,88%"
20.01.2005,23.610,"-2,72%"
19.01.2005,24.271,"0,76%"
18.01.2005,24.089,"-1,74%"
17.01.2005,24.515,"-1,64%"
14.01.2005,24.924,"0,48%"
13.01.2005,24.806,"1,21%"
12.01.2005,24.510,"0,57%"
11.01.2005,24.370,"0,32%"
10.01.2005,24.292,"-1,84%"
07.01.2005,24.747,"1,56%"
06.01.2005,24.367,"-1,32%"
05.01.2005,24.692,"-0,63%"
04.01.2005,24.848,"-3,40%"
03.01.2005,25.722,"-1,81%"
30.12.2004,26.196,"0,13%"
29.12.2004,26.161,"0,17%"
28.12.2004,26.117,"0,69%"
27.12.2004,25.937,"0,23%"
23.12.2004,25.878,"0,60%"
22.12.2004,25.723,"-0,65%"
21.12.2004,25.890,"1,38%"
20.12.2004,25.537,"-0,48%"
17.12.2004,25.659,"-0,67%"
16.12.2004,25.831,"1,00%"
15.12.2004,25.576,"0,05%"
14.12.2004,25.563,"1,34%"
13.12.2004,25.225,"1,17%"
10.12.2004,24.933,"1,66%"
09.12.2004,24.526,"-1,77%"
08.12.2004,24.968,"-0,08%"
07.12.2004,24.989,"-2,51%"
06.12.2004,25.632,"0,64%"
03.12.2004,25.468,"1,06%"
02.12.2004,25.200,"-0,14%"
01.12.2004,25.235,"0,43%"
30.11.2004,25.128,"1,10%"
29.11.2004,24.855,"-0,57%"
26.11.2004,24.998,"0,53%"
25.11.2004,24.867,"2,05%"
24.11.2004,24.368,"0,12%"
23.11.2004,24.340,"-0,43%"
22.11.2004,24.445,"1,71%"
19.11.2004,24.034,"-0,45%"
18.11.2004,24.143,"-0,11%"
17.11.2004,24.170,"1,67%"
16.11.2004,23.772,"-1,09%"
12.11.2004,24.035,"2,19%"
11.11.2004,23.521,"0,28%"
10.11.2004,23.455,"1,03%"
09.11.2004,23.216,"0,02%"
08.11.2004,23.212,"-1,40%"
05.11.2004,23.542,"-1,42%"
04.11.2004,23.880,"0,93%"
03.11.2004,23.660,"1,66%"
01.11.2004,23.273,"0,96%"
29.10.2004,23.052,"0,54%"
28.10.2004,22.928,"-1,05%"
27.10.2004,23.171,"1,41%"
26.10.2004,22.849,"1,09%"
25.10.2004,22.603,"-0,58%"
22.10.2004,22.735,"-1,41%"
21.10.2004,23.059,"0,81%"
20.10.2004,22.873,"-0,09%"
19.10.2004,22.893,"-2,21%"
18.10.2004,23.411,"0,18%"
15.10.2004,23.368,"1,78%"
14.10.2004,22.959,"-1,42%"
13.10.2004,23.289,"-2,78%"
11.10.2004,23.954,"0,11%"
08.10.2004,23.927,"-0,73%"
07.10.2004,24.104,"0,32%"
06.10.2004,24.027,"-0,74%"
05.10.2004,24.205,"0,23%"
04.10.2004,24.150,"1,57%"
01.10.2004,23.777,"2,29%"
30.09.2004,23.245,"0,16%"
29.09.2004,23.208,"-0,10%"
28.09.2004,23.231,"1,74%"
27.09.2004,22.834,"-0,60%"
24.09.2004,22.972,"0,12%"
23.09.2004,22.944,"0,86%"
22.09.2004,22.749,"-1,55%"
21.09.2004,23.106,"0,12%"
20.09.2004,23.078,"0,02%"
17.09.2004,23.074,"0,87%"
16.09.2004,22.876,"2,38%"
15.09.2004,22.344,"0,16%"
14.09.2004,22.309,"2,29%"
13.09.2004,21.809,"-0,72%"
10.09.2004,21.968,"-1,43%"
09.09.2004,22.286,"-1,10%"
08.09.2004,22.534,"0,14%"
06.09.2004,22.502,"0,39%"
03.09.2004,22.415,"-1,20%"
02.09.2004,22.688,"0,78%"
01.09.2004,22.513,"-1,27%"
31.08.2004,22.803,"-0,29%"
30.08.2004,22.869,"1,20%"
27.08.2004,22.597,"0,07%"
26.08.2004,22.582,"-2,06%"
25.08.2004,23.058,"0,82%"
24.08.2004,22.870,"0,08%"
23.08.2004,22.852,"-1,48%"
20.08.2004,23.196,"1,14%"
19.08.2004,22.935,"0,68%"
18.08.2004,22.779,"3,26%"
17.08.2004,22.060,"1,36%"
16.08.2004,21.764,"1,70%"
13.08.2004,21.401,"-0,78%"
12.08.2004,21.570,"0,00%"
11.08.2004,21.570,"-0,77%"
10.08.2004,21.737,"2,24%"
09.08.2004,21.261,"-1,81%"
06.08.2004,21.653,"1,51%"
05.08.2004,21.330,"-3,82%"
04.08.2004,22.178,"-0,87%"
03.08.2004,22.373,"-0,33%"
02.08.2004,22.448,"0,50%"
30.07.2004,22.337,"0,49%"
29.07.2004,22.228,"0,27%"
28.07.2004,22.168,"1,98%"
27.07.2004,21.737,"1,97%"
26.07.2004,21.318,"-1,26%"
23.07.2004,21.591,"-0,64%"
22.07.2004,21.730,"-0,37%"
21.07.2004,21.810,"-2,46%"
20.07.2004,22.361,"1,17%"
19.07.2004,22.102,"-1,54%"
16.07.2004,22.447,"1,73%"
15.07.2004,22.065,"1,81%"
14.07.2004,21.673,"-0,02%"
13.07.2004,21.677,"0,67%"
12.07.2004,21.532,"3,09%"
08.07.2004,20.887,"-1,34%"
07.07.2004,21.171,"-0,08%"
06.07.2004,21.188,"-2,22%"
05.07.2004,21.670,"0,47%"
02.07.2004,21.568,"1,03%"
01.07.2004,21.349,"0,95%"
30.06.2004,21.149,"1,67%"
29.06.2004,20.801,"2,21%"
28.06.2004,20.351,"-1,92%"
25.06.2004,20.750,"0,20%"
24.06.2004,20.708,"-0,61%"
23.06.2004,20.836,"3,15%"
22.06.2004,20.199,"-0,46%"
21.06.2004,20.293,"-0,20%"
18.06.2004,20.333,"-0,01%"
17.06.2004,20.335,"-0,61%"
16.06.2004,20.460,"2,06%"
15.06.2004,20.047,"2,87%"
14.06.2004,19.488,"-1,74%"
11.06.2004,19.834,"-0,16%"
09.06.2004,19.865,"-2,07%"
08.06.2004,20.284,"-0,80%"
07.06.2004,20.447,"3,17%"
04.06.2004,19.819,"2,16%"
03.06.2004,19.400,"-1,61%"
02.06.2004,19.717,"0,87%"
01.06.2004,19.546,"0,01%"
31.05.2004,19.545,"-0,62%"
28.05.2004,19.667,"-0,34%"
27.05.2004,19.734,"3,49%"
26.05.2004,19.069,"1,11%"
25.05.2004,18.860,"1,02%"
24.05.2004,18.669,"2,10%"
21.05.2004,18.285,"0,25%"
20.05.2004,18.240,"-2,40%"
19.05.2004,18.688,"0,71%"
18.05.2004,18.556,"2,39%"
17.05.2004,18.122,"-2,63%"
14.05.2004,18.611,"1,14%"
13.05.2004,18.402,"0,41%"
12.05.2004,18.326,"-1,14%"
11.05.2004,18.537,"5,30%"
10.05.2004,17.604,"-5,46%"
07.05.2004,18.620,"-2,97%"
06.05.2004,19.190,"-4,17%"
05.05.2004,20.026,"0,19%"
04.05.2004,19.988,"1,42%"
03.05.2004,19.709,"0,52%"
30.04.2004,19.607,"-1,30%"
29.04.2004,19.865,"-2,97%"
28.04.2004,20.474,"-3,95%"
27.04.2004,21.317,"-0,03%"
26.04.2004,21.324,"-1,23%"
23.04.2004,21.590,"2,12%"
22.04.2004,21.142,"0,30%"
20.04.2004,21.078,"-2,54%"
19.04.2004,21.627,"-0,65%"
16.04.2004,21.769,"0,14%"
15.04.2004,21.739,"-2,57%"
14.04.2004,22.312,"-1,36%"
13.04.2004,22.620,"-0,70%"
12.04.2004,22.780,"0,24%"
08.04.2004,22.725,"1,26%"
07.04.2004,22.443,"-2,73%"
06.04.2004,23.072,"-0,32%"
05.04.2004,23.146,"0,86%"
02.04.2004,22.949,"1,33%"
01.04.2004,22.647,"2,28%"
31.03.2004,22.142,"0,45%"
30.03.2004,22.043,"2,38%"
29.03.2004,21.531,"-0,05%"
26.03.2004,21.541,"2,58%"
25.03.2004,21.000,"0,07%"
24.03.2004,20.985,"-1,04%"
23.03.2004,21.205,"-2,11%"
22.03.2004,21.663,"-2,69%"
19.03.2004,22.261,"-0,49%"
18.03.2004,22.370,"2,14%"
17.03.2004,21.901,"1,33%"
16.03.2004,21.613,"1,78%"
15.03.2004,21.234,"-2,49%"
12.03.2004,21.776,"4,88%"
11.03.2004,20.763,"-4,19%"
10.03.2004,21.670,"-4,43%"
09.03.2004,22.674,"-1,39%"
08.03.2004,22.993,"0,52%"
05.03.2004,22.873,"2,14%"
04.03.2004,22.393,"-0,70%"
03.03.2004,22.550,"0,48%"
02.03.2004,22.442,"-0,25%"
01.03.2004,22.499,"3,42%"
27.02.2004,21.755,"1,42%"
26.02.2004,21.450,"-0,74%"
25.02.2004,21.609,"1,27%"
20.02.2004,21.337,"1,84%"
19.02.2004,20.951,"-4,77%"
18.02.2004,22.000,"-1,90%"
17.02.2004,22.426,"1,07%"
16.02.2004,22.189,"-1,51%"
13.02.2004,22.530,"-2,31%"
12.02.2004,23.063,"-0,58%"
11.02.2004,23.197,"4,63%"
10.02.2004,22.171,"0,95%"
09.02.2004,21.962,"-0,03%"
06.02.2004,21.969,"4,16%"
05.02.2004,21.092,"-2,73%"
04.02.2004,21.685,"-2,67%"
03.02.2004,22.281,"2,27%"
02.02.2004,21.787,"-0,29%"
30.01.2004,21.851,"-2,39%"
29.01.2004,22.386,"-6,15%"
28.01.2004,23.852,"-1,54%"
27.01.2004,24.226,"-0,51%"
26.01.2004,24.350,"3,75%"
23.01.2004,23.471,"2,19%"
22.01.2004,22.969,"-1,43%"
21.01.2004,23.302,"-1,59%"
20.01.2004,23.679,"1,26%"
19.01.2004,23.385,"0,99%"
16.01.2004,23.155,"0,84%"
15.01.2004,22.962,"-1,87%"
14.01.2004,23.399,"-2,26%"
13.01.2004,23.940,"-1,23%"
12.01.2004,24.237,"1,34%"
09.01.2004,23.917,"0,84%"
08.01.2004,23.717,"1,70%"
07.01.2004,23.320,"-1,09%"
06.01.2004,23.576,"0,19%"
05.01.2004,23.532,"4,84%"
02.01.2004,22.445,"0,94%"
30.12.2003,22.236,"0,87%"
29.12.2003,22.045,"1,09%"
26.12.2003,21.807,"0,55%"
23.12.2003,21.688,"0,27%"
22.12.2003,21.630,"1,14%"
19.12.2003,21.386,"-0,48%"
18.12.2003,21.489,"1,37%"
17.12.2003,21.199,"2,11%"
16.12.2003,20.760,"0,24%"
15.12.2003,20.710,"-1,26%"
12.12.2003,20.974,"-1,51%"
11.12.2003,21.296,"1,54%"
10.12.2003,20.973,"-1,35%"
09.12.2003,21.260,"1,78%"
08.12.2003,20.889,"0,04%"
05.12.2003,20.880,"2,28%"
04.12.2003,20.414,"-0,61%"
03.12.2003,20.540,"0,40%"
02.12.2003,20.458,"-0,31%"
01.12.2003,20.521,"1,67%"
28.11.2003,20.184,"1,12%"
27.11.2003,19.961,"1,35%"
26.11.2003,19.695,"-0,58%"
25.11.2003,19.810,"0,60%"
24.11.2003,19.691,"2,30%"
21.11.2003,19.248,"0,26%"
20.11.2003,19.199,"2,08%"
19.11.2003,18.807,"-0,03%"
18.11.2003,18.813,"0,77%"
17.11.2003,18.669,"-1,67%"
14.11.2003,18.986,"1,23%"
13.11.2003,18.755,"-0,21%"
12.11.2003,18.794,"2,09%"
11.11.2003,18.409,"-0,88%"
10.11.2003,18.572,"-0,54%"
07.11.2003,18.672,"0,32%"
06.11.2003,18.613,"1,67%"
05.11.2003,18.307,"-1,26%"
04.11.2003,18.541,"0,13%"
03.11.2003,18.517,"2,98%"
31.10.2003,17.982,"-0,62%"
30.10.2003,18.094,"0,83%"
29.10.2003,17.945,"-1,55%"
28.10.2003,18.228,"2,69%"
27.10.2003,17.750,"-0,36%"
24.10.2003,17.814,"0,70%"
23.10.2003,17.690,"-2,99%"
22.10.2003,18.235,"-1,16%"
21.10.2003,18.449,"0,43%"
20.10.2003,18.370,"3,25%"
17.10.2003,17.791,"-0,91%"
16.10.2003,17.955,"0,07%"
15.10.2003,17.942,"-1,30%"
14.10.2003,18.178,"0,64%"
13.10.2003,18.062,"2,18%"
10.10.2003,17.676,"-0,18%"
09.10.2003,17.708,"-0,54%"
08.10.2003,17.805,"1,92%"
07.10.2003,17.470,"1,14%"
06.10.2003,17.273,"1,08%"
03.10.2003,17.089,"1,15%"
02.10.2003,16.894,"1,90%"
01.10.2003,16.579,"3,55%"
30.09.2003,16.011,"-0,61%"
29.09.2003,16.109,"1,88%"
26.09.2003,15.811,"0,03%"
25.09.2003,15.806,"-1,57%"
24.09.2003,16.058,"-2,35%"
23.09.2003,16.444,"-0,25%"
22.09.2003,16.486,"-2,17%"
19.09.2003,16.851,"-0,22%"
18.09.2003,16.889,"2,41%"
17.09.2003,16.492,"1,36%"
16.09.2003,16.270,"-0,44%"
15.09.2003,16.342,"-0,48%"
12.09.2003,16.421,"0,79%"
11.09.2003,16.292,"1,93%"
10.09.2003,15.983,"1,69%"
09.09.2003,15.718,"-2,07%"
08.09.2003,16.050,"0,94%"
05.09.2003,15.900,"1,24%"
04.09.2003,15.705,"0,45%"
03.09.2003,15.634,"1,16%"
02.09.2003,15.454,"0,66%"
01.09.2003,15.352,"1,17%"
29.08.2003,15.174,"0,72%"
28.08.2003,15.065,"-0,52%"
27.08.2003,15.143,"1,78%"
26.08.2003,14.878,"2,80%"
25.08.2003,14.473,"-0,96%"
22.08.2003,14.613,"-0,39%"
21.08.2003,14.670,"1,40%"
20.08.2003,14.467,"2,18%"
19.08.2003,14.158,"0,08%"
18.08.2003,14.146,"1,84%"
15.08.2003,13.890,"0,56%"
14.08.2003,13.812,"0,95%"
13.08.2003,13.682,"0,59%"
12.08.2003,13.602,"0,31%"
11.08.2003,13.560,"0,44%"
08.08.2003,13.500,"1,29%"
07.08.2003,13.328,"3,41%"
06.08.2003,12.888,"-1,31%"
05.08.2003,13.059,"0,93%"
04.08.2003,12.939,"-1,45%"
01.08.2003,13.130,"-3,26%"
31.07.2003,13.572,"0,72%"
30.07.2003,13.475,"-1,09%"
29.07.2003,13.623,"-0,15%"
28.07.2003,13.643,"-0,78%"
25.07.2003,13.750,"-0,08%"
24.07.2003,13.761,"-0,28%"
23.07.2003,13.799,"-0,26%"
22.07.2003,13.835,"1,16%"
21.07.2003,13.676,"-0,86%"
18.07.2003,13.794,"1,26%"
17.07.2003,13.622,"1,00%"
16.07.2003,13.487,"-0,93%"
15.07.2003,13.614,"0,19%"
14.07.2003,13.588,"2,00%"
11.07.2003,13.321,"-1,33%"
10.07.2003,13.501,"-0,87%"
08.07.2003,13.619,"1,62%"
07.07.2003,13.402,"0,96%"
04.07.2003,13.274,"1,07%"
03.07.2003,13.134,"-1,32%"
02.07.2003,13.310,"0,14%"
01.07.2003,13.291,"2,45%"
30.06.2003,12.973,"-0,39%"
27.06.2003,13.024,"-0,67%"
26.06.2003,13.112,"0,66%"
25.06.2003,13.026,"-0,63%"
24.06.2003,13.108,"0,90%"
23.06.2003,12.991,"-1,07%"
20.06.2003,13.131,"-2,81%"
18.06.2003,13.510,"-1,94%"
17.06.2003,13.777,"-0,40%"
16.06.2003,13.833,"0,72%"
13.06.2003,13.734,"-1,78%"
12.06.2003,13.983,"0,76%"
11.06.2003,13.877,"-0,12%"
10.06.2003,13.894,"0,35%"
09.06.2003,13.846,"-0,55%"
06.06.2003,13.923,"1,04%"
05.06.2003,13.780,"0,45%"
04.06.2003,13.718,"2,76%"
03.06.2003,13.350,"0,91%"
02.06.2003,13.229,"-1,44%"
30.05.2003,13.422,"0,13%"
29.05.2003,13.405,"0,83%"
28.05.2003,13.294,"0,36%"
27.05.2003,13.246,"3,07%"
26.05.2003,12.852,"-2,21%"
23.05.2003,13.143,"0,32%"
22.05.2003,13.101,"0,51%"
21.05.2003,13.034,"2,27%"
20.05.2003,12.745,"-0,01%"
19.05.2003,12.746,"-3,62%"
16.05.2003,13.225,"0,72%"
15.05.2003,13.130,"-2,44%"
14.05.2003,13.459,"0,28%"
13.05.2003,13.421,"0,76%"
12.05.2003,13.320,"0,80%"
09.05.2003,13.214,"2,27%"
08.05.2003,12.921,"-0,27%"
07.05.2003,12.956,"2,47%"
06.05.2003,12.644,"-1,47%"
05.05.2003,12.833,"0,18%"
02.05.2003,12.810,"2,01%"
30.04.2003,12.557,"-0,95%"
29.04.2003,12.678,"1,73%"
28.04.2003,12.462,"2,77%"
25.04.2003,12.126,"0,05%"
24.04.2003,12.120,"-2,21%"
23.04.2003,12.394,"-0,47%"
22.04.2003,12.452,"0,46%"
17.04.2003,12.395,"2,92%"
16.04.2003,12.043,"-0,52%"
15.04.2003,12.106,"1,95%"
14.04.2003,11.874,"1,32%"
11.04.2003,11.719,"1,10%"
10.04.2003,11.591,"-1,43%"
09.04.2003,11.759,"-0,17%"
08.04.2003,11.779,"-2,94%"
07.04.2003,12.136,"0,58%"
04.04.2003,12.066,"0,50%"
03.04.2003,12.006,"1,13%"
02.04.2003,11.872,"2,42%"
01.04.2003,11.592,"2,82%"
31.03.2003,11.274,"-1,07%"
28.03.2003,11.396,"1,45%"
27.03.2003,11.233,"0,24%"
26.03.2003,11.206,"-0,23%"
25.03.2003,11.232,"1,62%"
24.03.2003,11.053,"-2,85%"
21.03.2003,11.377,"1,95%"
20.03.2003,11.159,"1,39%"
19.03.2003,11.006,"-1,30%"
18.03.2003,11.151,"2,54%"
17.03.2003,10.875,"0,54%"
14.03.2003,10.817,"0,32%"
13.03.2003,10.783,"1,95%"
12.03.2003,10.577,"2,29%"
11.03.2003,10.340,"0,30%"
10.03.2003,10.309,"-3,87%"
07.03.2003,10.724,"1,03%"
06.03.2003,10.615,"3,00%"
05.03.2003,10.306,"0,24%"
28.02.2003,10.281,"1,29%"
27.02.2003,10.150,"1,55%"
26.02.2003,9.995,"-1,93%"
25.02.2003,10.192,"-0,60%"
24.02.2003,10.254,"-0,75%"
21.02.2003,10.331,"1,12%"
20.02.2003,10.217,"-0,34%"
19.02.2003,10.252,"-1,89%"
18.02.2003,10.450,"2,56%"
17.02.2003,10.189,"1,07%"
14.02.2003,10.081,"-0,27%"
13.02.2003,10.108,"-3,82%"
12.02.2003,10.510,"0,01%"
11.02.2003,10.509,"0,28%"
10.02.2003,10.480,"0,95%"
07.02.2003,10.381,"-1,75%"
06.02.2003,10.566,"-0,25%"
05.02.2003,10.592,"0,14%"
04.02.2003,10.577,"-3,05%"
03.02.2003,10.910,"-0,28%"
31.01.2003,10.941,"1,77%"
30.01.2003,10.751,"-1,03%"
29.01.2003,10.863,"3,29%"
28.01.2003,10.517,"-0,12%"
27.01.2003,10.530,"-2,36%"
24.01.2003,10.784,"-3,39%"
23.01.2003,11.162,"0,18%"
22.01.2003,11.142,"-2,56%"
21.01.2003,11.435,"-1,83%"
20.01.2003,11.648,"-0,24%"
17.01.2003,11.676,"-2,31%"
